datetime,close,high,low,open,volume
2026-02-10 11:28:00-05:00,614.9600219726562,614.97998046875,614.6400146484375,614.6799926757812,52601
2026-02-10 11:29:00-05:00,614.6900024414062,615.010009765625,614.6300048828125,614.969970703125,76981
2026-02-10 11:30:00-05:00,614.4199829101562,614.6500244140625,614.260009765625,614.6500244140625,112371
2026-02-10 11:31:00-05:00,614.52001953125,614.5900268554688,614.3099975585938,614.405029296875,74989
2026-02-10 11:32:00-05:00,614.510009765625,614.7000122070312,614.3699951171875,614.52001953125,76435
2026-02-10 11:33:00-05:00,614.3699951171875,614.6099853515625,614.3599853515625,614.52001953125,65872
2026-02-10 11:34:00-05:00,614.4349975585938,614.47998046875,614.1699829101562,614.3800048828125,90270
2026-02-10 11:35:00-05:00,614.7000122070312,614.9600219726562,614.3900146484375,614.4299926757812,8121978
2026-02-10 11:36:00-05:00,614.3250122070312,614.72998046875,614.3099975585938,614.7000122070312,0
2026-02-10 11:37:00-05:00,614.3200073242188,614.5599975585938,614.25,614.3300170898438,62156
2026-02-10 11:38:00-05:00,614.5,614.5449829101562,614.1799926757812,614.3099975585938,59865
2026-02-10 11:39:00-05:00,614.4000244140625,614.5200805664062,614.1599731445312,614.47998046875,51422
2026-02-10 11:40:00-05:00,614.1599731445312,614.4130249023438,614.1199951171875,614.3699951171875,48192
2026-02-10 11:41:00-05:00,614.5386962890625,614.5399780273438,614.0999755859375,614.1500244140625,58870
2026-02-10 11:42:00-05:00,614.1099853515625,614.6300048828125,614.0700073242188,614.52001953125,69515
2026-02-10 11:43:00-05:00,614.1799926757812,614.3250122070312,614.0999755859375,614.0999755859375,75384
2026-02-10 11:44:00-05:00,614.1900024414062,614.2999877929688,614.1300048828125,614.1900024414062,44594
2026-02-10 11:45:00-05:00,614.719970703125,614.72998046875,614.1799926757812,614.1799926757812,73768
2026-02-10 11:46:00-05:00,614.9000244140625,614.9000244140625,614.6199951171875,614.719970703125,60923
2026-02-10 11:47:00-05:00,614.6300048828125,615.0700073242188,614.6300048828125,614.9000244140625,62632
2026-02-10 11:48:00-05:00,614.4251098632812,614.77001953125,614.3699951171875,614.6400146484375,65024
2026-02-10 11:49:00-05:00,614.3599853515625,614.5399780273438,614.219970703125,614.4199829101562,41050
2026-02-10 11:50:00-05:00,614.1900024414062,614.4299926757812,614.010009765625,614.3699951171875,92483
2026-02-10 11:51:00-05:00,613.9349975585938,614.1900024414062,613.9099731445312,614.1900024414062,80918
2026-02-10 11:52:00-05:00,614.1900024414062,614.22998046875,613.875,613.9500122070312,67583
2026-02-10 11:53:00-05:00,614.219970703125,614.2999877929688,614.1400146484375,614.1799926757812,48181
2026-02-10 11:54:00-05:00,614.405029296875,614.510009765625,614.2000122070312,614.2098999023438,47387
2026-02-10 11:55:00-05:00,614.2949829101562,614.4000244140625,614.0900268554688,614.4000244140625,67966
2026-02-10 11:56:00-05:00,614.4000244140625,614.5999755859375,614.3049926757812,614.3300170898438,55742
2026-02-10 11:57:00-05:00,614.2999877929688,614.3800048828125,614.1500244140625,614.3499755859375,28282
2026-02-10 11:58:00-05:00,614.280029296875,614.3800048828125,614.1900024414062,614.3099975585938,35978
2026-02-10 11:59:00-05:00,614.1400146484375,614.3900146484375,613.969970703125,614.2849731445312,53636
2026-02-10 12:00:00-05:00,614.0850219726562,614.25,614.0549926757812,614.1199951171875,60910
2026-02-10 12:01:00-05:00,613.7899780273438,614.1599731445312,613.760009765625,614.0800170898438,73454
2026-02-10 12:02:00-05:00,613.8200073242188,613.8599853515625,613.6500244140625,613.7899780273438,66770
2026-02-10 12:03:00-05:00,613.7000122070312,614.02001953125,613.7000122070312,613.8099975585938,65374
2026-02-10 12:04:00-05:00,613.9149780273438,613.9299926757812,613.6099853515625,613.6900024414062,61344
2026-02-10 12:05:00-05:00,614.1900024414062,614.1900024414062,613.9099731445312,613.9299926757812,54871
2026-02-10 12:06:00-05:00,614.27001953125,614.3200073242188,614.02001953125,614.2100219726562,66874
2026-02-10 12:07:00-05:00,614.3200073242188,614.3200073242188,614.0800170898438,614.239990234375,34844
2026-02-10 12:08:00-05:00,614.5250244140625,614.6099853515625,614.3400268554688,614.3400268554688,67252
2026-02-10 12:09:00-05:00,614.5999755859375,614.6699829101562,614.4500122070312,614.5330200195312,48969
2026-02-10 12:10:00-05:00,614.6400146484375,614.8099975585938,614.5800170898438,614.6199951171875,79601
2026-02-10 12:11:00-05:00,614.8200073242188,614.8599853515625,614.6298828125,614.6649780273438,48913
2026-02-10 12:12:00-05:00,614.8200073242188,614.9000244140625,614.6530151367188,614.8250122070312,40800
2026-02-10 12:13:00-05:00,614.8499755859375,614.9099731445312,614.7249755859375,614.8200073242188,42451
2026-02-10 12:14:00-05:00,615.02001953125,615.1099853515625,614.8099975585938,614.8599853515625,64166
2026-02-10 12:15:00-05:00,615.0469970703125,615.0999755859375,614.9199829101562,615.030029296875,52641
2026-02-10 12:16:00-05:00,615.1749877929688,615.239990234375,614.9500122070312,615.0399780273438,58680
2026-02-10 12:17:00-05:00,615.3099975585938,615.3300170898438,615.1500244140625,615.1900024414062,50185
2026-02-10 12:18:00-05:00,615.4199829101562,615.4600219726562,615.2999877929688,615.3099975585938,65993
2026-02-10 12:19:00-05:00,615.4550170898438,615.530029296875,615.3900146484375,615.4224853515625,107613
2026-02-10 12:20:00-05:00,615.1900024414062,615.489990234375,615.1300048828125,615.4600219726562,98367
2026-02-10 12:21:00-05:00,615.3599853515625,615.3900146484375,614.989990234375,615.1900024414062,69136
2026-02-10 12:22:00-05:00,615.02001953125,615.357177734375,615.02001953125,615.3400268554688,46404
2026-02-10 12:23:00-05:00,615.1950073242188,615.22998046875,614.8400268554688,615.02001953125,83001
2026-02-10 12:24:00-05:00,615.0900268554688,615.2050170898438,615.0150146484375,615.2000122070312,44885
2026-02-10 12:25:00-05:00,615.135009765625,615.1699829101562,615.030029296875,615.0850219726562,25847
2026-02-10 12:26:00-05:00,615.1500244140625,615.1950073242188,615.0399780273438,615.1400146484375,33183
2026-02-10 12:27:00-05:00,615.14501953125,615.260009765625,615.094970703125,615.1300048828125,42430
2026-02-10 12:28:00-05:00,615.2249755859375,615.3699951171875,615.1300048828125,615.1500244140625,44284
2026-02-10 12:29:00-05:00,615.0900268554688,615.2349853515625,615.0750122070312,615.219970703125,33804
2026-02-10 12:30:00-05:00,614.9400024414062,615.1699829101562,614.885009765625,615.0800170898438,56537
2026-02-10 12:31:00-05:00,615.1300048828125,615.1749877929688,614.8800048828125,614.9299926757812,28214
2026-02-10 12:32:00-05:00,615.3150024414062,615.3400268554688,615.1199951171875,615.136474609375,34383
2026-02-10 12:33:00-05:00,615.1799926757812,615.3699951171875,615.135009765625,615.3350219726562,25979
2026-02-10 12:34:00-05:00,615.1500244140625,615.2086791992188,615.1099853515625,615.1699829101562,14573
2026-02-10 12:35:00-05:00,614.7700805664062,615.1500244140625,614.760009765625,615.1500244140625,47612
2026-02-10 12:36:00-05:00,615.02001953125,615.0399780273438,614.77001953125,614.780029296875,36463
2026-02-10 12:37:00-05:00,615.0599975585938,615.1099853515625,614.9199829101562,615.0150146484375,41576
2026-02-10 12:38:00-05:00,615.1655883789062,615.219970703125,615.059814453125,615.059814453125,33501
2026-02-10 12:39:00-05:00,614.947021484375,615.1799926757812,614.89501953125,615.1599731445312,51616
2026-02-10 12:40:00-05:00,615.1199951171875,615.1300048828125,614.9400024414062,614.9598999023438,20180
2026-02-10 12:41:00-05:00,615.3272705078125,615.3400268554688,615.114990234375,615.114990234375,65339
2026-02-10 12:42:00-05:00,615.22998046875,615.3499755859375,615.1751098632812,615.3200073242188,81905
2026-02-10 12:43:00-05:00,615.4400024414062,615.4400024414062,615.2100219726562,615.219970703125,35623
2026-02-10 12:44:00-05:00,615.3200073242188,615.469970703125,615.25,615.4500122070312,37505
2026-02-10 12:45:00-05:00,615.614990234375,615.6199951171875,615.3099975585938,615.3099975585938,66282
2026-02-10 12:46:00-05:00,615.6599731445312,615.7100219726562,615.510009765625,615.6099853515625,43565
2026-02-10 12:47:00-05:00,615.739990234375,615.7999877929688,615.6400146484375,615.6500244140625,46798
2026-02-10 12:48:00-05:00,615.6749877929688,615.7550048828125,615.6099853515625,615.7349853515625,28092
2026-02-10 12:49:00-05:00,615.4299926757812,615.77001953125,615.3900146484375,615.6900024414062,38374
2026-02-10 12:50:00-05:00,615.5900268554688,615.6199951171875,615.3200073242188,615.4299926757812,55547
2026-02-10 12:51:00-05:00,615.7600708007812,615.780029296875,615.510009765625,615.5900268554688,27211
2026-02-10 12:52:00-05:00,615.77001953125,615.8300170898438,615.6900024414062,615.760009765625,40865
2026-02-10 12:53:00-05:00,615.6699829101562,615.8300170898438,615.6649780273438,615.7999877929688,32086
2026-02-10 12:54:00-05:00,615.6199951171875,615.6799926757812,615.4400024414062,615.6749877929688,47904
2026-02-10 12:55:00-05:00,615.64501953125,615.6699829101562,615.5700073242188,615.625,27978
2026-02-10 12:56:00-05:00,615.530029296875,615.666015625,615.4400024414062,615.6599731445312,28993
2026-02-10 12:57:00-05:00,615.5399780273438,615.5800170898438,615.480224609375,615.5349731445312,36993
2026-02-10 12:58:00-05:00,615.3934936523438,615.5800170898438,615.3499755859375,615.5800170898438,29940
2026-02-10 12:59:00-05:00,615.489990234375,615.489990234375,615.3800048828125,615.3900146484375,19546
2026-02-10 13:00:00-05:00,615.2100219726562,615.510009765625,615.1799926757812,615.47998046875,48200
2026-02-10 13:01:00-05:00,615.0700073242188,615.219970703125,615.030029296875,615.2000122070312,23260
2026-02-10 13:02:00-05:00,615.359375,615.3900146484375,615.1400146484375,615.1400146484375,19960
2026-02-10 13:03:00-05:00,615.25,615.35498046875,615.1699829101562,615.35498046875,15283
2026-02-10 13:04:00-05:00,615.2100219726562,615.2550048828125,615.1500244140625,615.2550048828125,10126534
2026-02-10 13:05:00-05:00,614.8900146484375,615.2399291992188,614.860107421875,615.2000122070312,0
2026-02-10 13:06:00-05:00,614.9349975585938,614.97998046875,614.8499755859375,614.8800048828125,32760
2026-02-10 13:07:00-05:00,614.8800048828125,614.9600219726562,614.7100219726562,614.9375,61916
2026-02-10 13:08:00-05:00,614.89501953125,614.969970703125,614.8099975585938,614.8699951171875,31502
2026-02-10 13:09:00-05:00,614.9400024414062,614.9600219726562,614.8300170898438,614.8800048828125,29064
2026-02-10 13:10:00-05:00,614.780029296875,615.010009765625,614.739990234375,614.9400024414062,41963
2026-02-10 13:11:00-05:00,614.8599853515625,614.9099731445312,614.5872802734375,614.77001953125,43666
2026-02-10 13:12:00-05:00,614.7999267578125,614.8499755859375,614.7000122070312,614.8499755859375,26843
2026-02-10 13:13:00-05:00,614.719970703125,614.864990234375,614.6900024414062,614.8099975585938,21065
2026-02-10 13:14:00-05:00,614.5800170898438,614.8400268554688,614.52001953125,614.719970703125,42306
2026-02-10 13:15:00-05:00,614.530029296875,614.6500244140625,614.3800048828125,614.5800170898438,36837
2026-02-10 13:16:00-05:00,614.1599731445312,614.5800170898438,613.9000244140625,614.530029296875,80965
2026-02-10 13:17:00-05:00,614.0750122070312,614.22998046875,614.030029296875,614.1199951171875,46740
2026-02-10 13:18:00-05:00,614.1400146484375,614.3099975585938,614.030029296875,614.0800170898438,65204
2026-02-10 13:19:00-05:00,614.0972900390625,614.1599731445312,613.7999877929688,614.1400146484375,63641
2026-02-10 13:20:00-05:00,613.719970703125,614.1699829101562,613.510009765625,614.0900268554688,85575
2026-02-10 13:21:00-05:00,613.5999755859375,613.9099731445312,613.5399780273438,613.719970703125,53633
2026-02-10 13:22:00-05:00,614.2150268554688,614.280029296875,613.5800170898438,613.5900268554688,104605
2026-02-10 13:23:00-05:00,614.219970703125,614.3900146484375,614.1500244140625,614.22998046875,42182
2026-02-10 13:24:00-05:00,614.0599975585938,614.3400268554688,614.0430297851562,614.219970703125,37024
2026-02-10 13:25:00-05:00,613.780029296875,614.0999755859375,613.780029296875,614.0800170898438,38604
2026-02-10 13:26:00-05:00,613.7550048828125,613.8099975585938,613.6199951171875,613.7899780273438,58849
2026-02-10 13:27:00-05:00,613.4500122070312,613.7429809570312,613.3400268554688,613.739990234375,49961
2026-02-10 13:28:00-05:00,613.5999755859375,613.6799926757812,613.3800048828125,613.469970703125,59029
2026-02-10 13:29:00-05:00,613.2899780273438,613.719970703125,613.2100219726562,613.6300048828125,58117
2026-02-10 13:30:00-05:00,613.2650146484375,613.47998046875,613.2100219726562,613.280029296875,83163
2026-02-10 13:31:00-05:00,613.260009765625,613.6500244140625,613.2000122070312,613.27001953125,155643
2026-02-10 13:32:00-05:00,613.289306640625,613.35498046875,613.1500244140625,613.260009765625,64612
2026-02-10 13:33:00-05:00,613.2000732421875,613.489990234375,613.1799926757812,613.27001953125,78440
2026-02-10 13:34:00-05:00,613.0599975585938,613.3800048828125,612.7999877929688,613.219970703125,156296
2026-02-10 13:35:00-05:00,613.3800048828125,613.4500122070312,612.97998046875,613.0399780273438,85571
2026-02-10 13:36:00-05:00,613.1699829101562,613.4099731445312,613.1400146484375,613.3800048828125,95302
2026-02-10 13:37:00-05:00,613.219970703125,613.2650146484375,612.864990234375,613.1500244140625,97521
2026-02-10 13:38:00-05:00,613.3099975585938,613.3699951171875,613.1400146484375,613.2100219726562,58510
2026-02-10 13:39:00-05:00,613.4500122070312,613.6199951171875,613.3099975585938,613.3099975585938,89636
2026-02-10 13:40:00-05:00,613.5900268554688,613.6099853515625,613.3599853515625,613.4500122070312,81693
2026-02-10 13:41:00-05:00,613.3599853515625,613.6749877929688,613.3300170898438,613.5900268554688,65067
2026-02-10 13:42:00-05:00,613.469970703125,613.5800170898438,613.3599853515625,613.3599853515625,49920
2026-02-10 13:43:00-05:00,613.47998046875,613.530029296875,613.2999877929688,613.469970703125,50372
2026-02-10 13:44:00-05:00,613.4299926757812,613.5900268554688,613.3599853515625,613.4600219726562,42291
2026-02-10 13:45:00-05:00,613.239990234375,613.4600219726562,613.2100219726562,613.4400024414062,58519
2026-02-10 13:46:00-05:00,612.9201049804688,613.3300170898438,612.9000244140625,613.22998046875,62823
2026-02-10 13:47:00-05:00,613.094970703125,613.1500244140625,612.9099731445312,612.9099731445312,50492
2026-02-10 13:48:00-05:00,613.2100219726562,613.239990234375,613.010009765625,613.0900268554688,44302
2026-02-10 13:49:00-05:00,613.1400146484375,613.2100219726562,613.02001953125,613.2100219726562,40239
2026-02-10 13:50:00-05:00,613.3300170898438,613.4199829101562,613.0499877929688,613.1500244140625,49902
2026-02-10 13:51:00-05:00,613.0599975585938,613.3499755859375,613.0499877929688,613.3203125,36849
2026-02-10 13:52:00-05:00,613.0700073242188,613.1799926757812,612.9099731445312,613.0800170898438,55431
2026-02-10 13:53:00-05:00,613.260009765625,613.2650146484375,613.0549926757812,613.0697021484375,39090
2026-02-10 13:54:00-05:00,612.9500122070312,613.239990234375,612.9199829101562,613.239990234375,46722
2026-02-10 13:55:00-05:00,613.1400146484375,613.197021484375,612.9199829101562,612.9600219726562,43290
2026-02-10 13:56:00-05:00,613.8099975585938,613.9199829101562,613.1400146484375,613.14501953125,118205
2026-02-10 13:57:00-05:00,613.5750122070312,613.8200073242188,613.530029296875,613.8099975585938,90660
2026-02-10 13:58:00-05:00,613.8201293945312,613.8300170898438,613.5399780273438,613.5700073242188,12266027
2026-02-10 13:59:00-05:00,613.7899780273438,614.030029296875,613.75,613.8200073242188,0
2026-02-10 14:00:00-05:00,613.5900268554688,613.9299926757812,613.5800170898438,613.7899780273438,107874
2026-02-10 14:01:00-05:00,614.0,614.0086059570312,613.5700073242188,613.5750122070312,77821
2026-02-10 14:02:00-05:00,613.739990234375,614.030029296875,613.7000122070312,614.0,64506
2026-02-10 14:03:00-05:00,613.7719116210938,613.7999877929688,613.6300048828125,613.72998046875,54799
2026-02-10 14:04:00-05:00,613.530029296875,613.8499755859375,613.489990234375,613.780029296875,50226
2026-02-10 14:05:00-05:00,613.35009765625,613.5700073242188,613.2999877929688,613.530029296875,66314
2026-02-10 14:06:00-05:00,613.3300170898438,613.4998779296875,613.3250122070312,613.3400268554688,52017
2026-02-10 14:07:00-05:00,613.2999877929688,613.3699951171875,613.1400146484375,613.3400268554688,61179
2026-02-10 14:08:00-05:00,613.2999877929688,613.4000244140625,613.239990234375,613.3099975585938,32114
2026-02-10 14:09:00-05:00,613.3150024414062,613.6500244140625,613.2849731445312,613.3099975585938,50094
2026-02-10 14:10:00-05:00,613.4500122070312,613.489990234375,613.280029296875,613.3300170898438,48601
2026-02-10 14:11:00-05:00,613.27001953125,613.4500122070312,613.1799926757812,613.4400024414062,36771
2026-02-10 14:12:00-05:00,613.27001953125,613.3300170898438,613.1300048828125,613.280029296875,33953
2026-02-10 14:13:00-05:00,613.4299926757812,613.5,613.22998046875,613.280029296875,46155
2026-02-10 14:14:00-05:00,613.489990234375,613.5999755859375,613.4000244140625,613.4500122070312,42640
2026-02-10 14:15:00-05:00,613.2000122070312,613.510009765625,613.2000122070312,613.489990234375,48623
2026-02-10 14:16:00-05:00,613.2999877929688,613.3800048828125,613.1799926757812,613.2000122070312,37228
2026-02-10 14:17:00-05:00,613.1300048828125,613.3099975585938,612.8900146484375,613.3099975585938,49184
2026-02-10 14:18:00-05:00,613.22998046875,613.260009765625,613.0650024414062,613.1699829101562,29699
2026-02-10 14:19:00-05:00,613.0634155273438,613.219970703125,612.9500122070312,613.219970703125,27181
2026-02-10 14:20:00-05:00,613.4099731445312,613.4500122070312,613.0599975585938,613.0800170898438,59480
2026-02-10 14:21:00-05:00,613.47998046875,613.5499877929688,613.4099731445312,613.419921875,49431
2026-02-10 14:22:00-05:00,613.5549926757812,613.5800170898438,613.3800048828125,613.4797973632812,27658
2026-02-10 14:23:00-05:00,613.3779907226562,613.5399780273438,613.3442993164062,613.5399780273438,29278
2026-02-10 14:24:00-05:00,613.5430297851562,613.5999755859375,613.3599853515625,613.3599853515625,23203
2026-02-10 14:25:00-05:00,613.35009765625,613.5900268554688,613.3294067382812,613.5399780273438,30367
2026-02-10 14:26:00-05:00,613.3200073242188,613.4299926757812,613.260009765625,613.3200073242188,25722
2026-02-10 14:27:00-05:00,613.3099975585938,613.3499755859375,613.1900024414062,613.3294067382812,24794
2026-02-10 14:28:00-05:00,613.52001953125,613.5399780273438,613.2899780273438,613.3070068359375,24543
2026-02-10 14:29:00-05:00,613.469970703125,613.5599975585938,613.4371948242188,613.510009765625,24556
2026-02-10 14:30:00-05:00,613.5999755859375,613.6900024414062,613.4000244140625,613.489990234375,54860
2026-02-10 14:31:00-05:00,613.75,613.7598876953125,613.5859985351562,613.6099853515625,35353
2026-02-10 14:32:00-05:00,613.5999755859375,613.7899780273438,613.5900268554688,613.739990234375,43536
2026-02-10 14:33:00-05:00,613.5800170898438,613.6300048828125,613.5399169921875,613.5910034179688,30089
2026-02-10 14:34:00-05:00,613.2899780273438,613.5900268554688,613.260009765625,613.5800170898438,53679
2026-02-10 14:35:00-05:00,613.4149780273438,613.4598999023438,613.260009765625,613.280029296875,36696
2026-02-10 14:36:00-05:00,613.4600219726562,613.47998046875,613.3699951171875,613.4099731445312,24620
2026-02-10 14:37:00-05:00,613.5681762695312,613.5800170898438,613.4000854492188,613.47998046875,27950
2026-02-10 14:38:00-05:00,613.3900146484375,613.5700073242188,613.3400268554688,613.5499877929688,35936
2026-02-10 14:39:00-05:00,613.3599853515625,613.39501953125,613.25,613.3900146484375,48542
2026-02-10 14:40:00-05:00,613.385009765625,613.385009765625,613.2100219726562,613.344970703125,41761
2026-02-10 14:41:00-05:00,613.469970703125,613.5,613.280029296875,613.386474609375,33803
2026-02-10 14:42:00-05:00,613.27001953125,613.52001953125,613.260009765625,613.47998046875,40803
2026-02-10 14:43:00-05:00,613.0,613.2849731445312,612.9949951171875,613.280029296875,58963
2026-02-10 14:44:00-05:00,613.0399780273438,613.0499877929688,612.8699951171875,612.97998046875,39232
2026-02-10 14:45:00-05:00,613.239990234375,613.239990234375,613.0401000976562,613.0499267578125,53219
2026-02-10 14:46:00-05:00,613.1900024414062,613.3099975585938,613.010009765625,613.260009765625,24930
2026-02-10 14:47:00-05:00,612.989990234375,613.1964721679688,612.9099731445312,613.1964721679688,35290
2026-02-10 14:48:00-05:00,613.0700073242188,613.1699829101562,612.9500122070312,613.0,38453
2026-02-10 14:49:00-05:00,613.25,613.2899780273438,613.0399780273438,613.0650024414062,48496
2026-02-10 14:50:00-05:00,613.1599731445312,613.239990234375,613.0999755859375,613.239990234375,33041
2026-02-10 14:51:00-05:00,613.0899047851562,613.1699829101562,612.969970703125,613.1599731445312,13981947
2026-02-10 14:52:00-05:00,613.219970703125,613.280029296875,613.0499877929688,613.0900268554688,0
2026-02-10 14:53:00-05:00,612.9970092773438,613.2125244140625,612.97998046875,613.2100219726562,26704
2026-02-10 14:54:00-05:00,613.0599975585938,613.0750122070312,612.9600830078125,613.0,28362
2026-02-10 14:55:00-05:00,613.1705932617188,613.2249755859375,613.0399780273438,613.0800170898438,50493
2026-02-10 14:56:00-05:00,613.4630126953125,613.489990234375,613.1799926757812,613.1799926757812,60131
2026-02-10 14:57:00-05:00,613.50048828125,613.5899047851562,613.4099731445312,613.4600830078125,170127
2026-02-10 14:58:00-05:00,613.3499755859375,613.5,613.239990234375,613.489990234375,49526
2026-02-10 14:59:00-05:00,613.3599853515625,613.4000244140625,613.27001953125,613.3599853515625,32751
2026-02-10 15:00:00-05:00,613.27001953125,613.3400268554688,613.0999755859375,613.3400268554688,62551
2026-02-10 15:01:00-05:00,613.35498046875,613.3599853515625,613.1099853515625,613.27001953125,243248
2026-02-10 15:02:00-05:00,613.219970703125,613.4000244140625,613.2050170898438,613.3699951171875,33085
2026-02-10 15:03:00-05:00,612.989990234375,613.25,612.9600219726562,613.22998046875,42077
2026-02-10 15:04:00-05:00,612.8200073242188,612.989990234375,612.7100219726562,612.989990234375,62760
2026-02-10 15:05:00-05:00,612.8800048828125,612.9600219726562,612.75,612.8099975585938,67734
2026-02-10 15:06:00-05:00,612.6300048828125,612.875,612.5599975585938,612.8699951171875,84844
2026-02-10 15:07:00-05:00,612.8784790039062,612.9400024414062,612.5800170898438,612.6300048828125,50140
2026-02-10 15:08:00-05:00,612.8900146484375,612.9500122070312,612.85498046875,612.8900146484375,35410
2026-02-10 15:09:00-05:00,612.739990234375,612.9000244140625,612.630126953125,612.9000244140625,14645736
2026-02-10 15:10:00-05:00,612.6500244140625,612.77001953125,612.5700073242188,612.72998046875,0
2026-02-10 15:11:00-05:00,612.4500122070312,612.6799926757812,612.3400268554688,612.6799926757812,112611
2026-02-10 15:12:00-05:00,612.3499755859375,612.5,612.2150268554688,612.4500122070312,71427
2026-02-10 15:13:00-05:00,612.280029296875,612.3800048828125,612.1400146484375,612.3544921875,63835
2026-02-10 15:14:00-05:00,612.2999877929688,612.3900146484375,612.27001953125,612.2949829101562,31738
2026-02-10 15:15:00-05:00,612.3499755859375,612.4249877929688,612.239990234375,612.2899780273438,52817
2026-02-10 15:16:00-05:00,612.4403076171875,612.5599975585938,612.3499755859375,612.3499755859375,43388
2026-02-10 15:17:00-05:00,612.4949951171875,612.5,612.3599853515625,612.4349975585938,44345
2026-02-10 15:18:00-05:00,612.5349731445312,612.5399780273438,612.3300170898438,612.4600219726562,55149
2026-02-10 15:19:00-05:00,612.7050170898438,612.8099975585938,612.5399780273438,612.5399780273438,107282
2026-02-10 15:20:00-05:00,612.7899780273438,612.8350219726562,612.614990234375,612.7050170898438,69905
2026-02-10 15:21:00-05:00,612.7349853515625,612.8099975585938,612.6500244140625,612.7750244140625,66669
2026-02-10 15:22:00-05:00,612.7999877929688,612.8272094726562,612.6900024414062,612.719970703125,44272
2026-02-10 15:23:00-05:00,612.52001953125,612.8800048828125,612.52001953125,612.8049926757812,72592
2026-02-10 15:24:00-05:00,612.4298706054688,612.6199951171875,612.4199829101562,612.52001953125,53068
2026-02-10 15:25:00-05:00,612.1900024414062,612.52001953125,612.1799926757812,612.4199829101562,86524
2026-02-10 15:26:00-05:00,612.2100219726562,612.2899780273438,612.1300048828125,612.2000122070312,46623
2026-02-10 15:27:00-05:00,612.3800048828125,612.4299926757812,612.2000122070312,612.2000122070312,49385
2026-02-10 15:28:00-05:00,612.460205078125,612.5700073242188,612.3300170898438,612.3699951171875,73143
2026-02-10 15:29:00-05:00,612.364990234375,612.5999755859375,612.3599853515625,612.4650268554688,37214
2026-02-10 15:30:00-05:00,612.635009765625,612.635009765625,612.2899780273438,612.3499755859375,50912
2026-02-10 15:31:00-05:00,612.6300048828125,612.7100219726562,612.5800170898438,612.6300048828125,52645
2026-02-10 15:32:00-05:00,612.2349853515625,612.6500244140625,612.22998046875,612.6400146484375,79247
2026-02-10 15:33:00-05:00,612.280029296875,612.4400024414062,612.22998046875,612.239990234375,40677
2026-02-10 15:34:00-05:00,612.169921875,612.3099975585938,612.0399780273438,612.2999877929688,54023
2026-02-10 15:35:00-05:00,611.9935302734375,612.1799926757812,611.8989868164062,612.1699829101562,70980
2026-02-10 15:36:00-05:00,611.969970703125,612.0800170898438,611.9299926757812,612.010009765625,50202
2026-02-10 15:37:00-05:00,612.1179809570312,612.1799926757812,611.9199829101562,611.9600219726562,61460
2026-02-10 15:38:00-05:00,612.0399780273438,612.1400146484375,611.8800048828125,612.1099853515625,52667
2026-02-10 15:39:00-05:00,611.8200073242188,612.1900024414062,611.77001953125,612.0399780273438,78497
2026-02-10 15:40:00-05:00,612.0,612.0150146484375,611.780029296875,611.8400268554688,59611
2026-02-10 15:41:00-05:00,612.2000122070312,612.25,611.9093017578125,612.0,93223
2026-02-10 15:42:00-05:00,612.0999755859375,612.2750854492188,611.9669799804688,612.1900024414062,55209
2026-02-10 15:43:00-05:00,612.2100219726562,612.260009765625,612.0700073242188,612.0900268554688,47871
2026-02-10 15:44:00-05:00,612.22998046875,612.27001953125,612.1300048828125,612.2150268554688,64678
2026-02-10 15:45:00-05:00,612.2901000976562,612.3900146484375,612.1400146484375,612.239990234375,185915
2026-02-10 15:46:00-05:00,612.5150146484375,612.52001953125,612.1199951171875,612.2899780273438,101550
2026-02-10 15:47:00-05:00,612.4500122070312,612.5299072265625,612.3499755859375,612.52001953125,63536
2026-02-10 15:48:00-05:00,612.6099853515625,612.6099853515625,612.405029296875,612.4500122070312,87910
2026-02-10 15:49:00-05:00,612.6099853515625,612.6300048828125,612.4600219726562,612.614990234375,61034
2026-02-10 15:50:00-05:00,611.8900146484375,612.5999755859375,611.8198852539062,612.5900268554688,561502
2026-02-10 15:51:00-05:00,612.0800170898438,612.1298828125,611.8400268554688,611.8699951171875,213829
2026-02-10 15:52:00-05:00,611.8099975585938,612.2849731445312,611.739990234375,612.0700073242188,133546
2026-02-10 15:53:00-05:00,611.7899780273438,611.8400268554688,611.60498046875,611.7999877929688,111262
2026-02-10 15:54:00-05:00,611.7000122070312,611.780029296875,611.52001953125,611.760009765625,166297
2026-02-10 15:55:00-05:00,611.52001953125,611.77001953125,611.3300170898438,611.7000122070312,402698
2026-02-10 15:56:00-05:00,611.0700073242188,611.52001953125,611.010009765625,611.510009765625,273920
2026-02-10 15:57:00-05:00,611.260009765625,611.2899780273438,611.02001953125,611.0800170898438,318834
2026-02-10 15:58:00-05:00,611.4879760742188,611.52001953125,611.260009765625,611.260009765625,211646
2026-02-10 15:59:00-05:00,611.510009765625,611.6400146484375,611.1599731445312,611.489990234375,542113
2026-02-10 16:00:00-05:00,611.757,611.91,611.25,611.46,11196
2026-02-10 16:01:00-05:00,611.51,611.74,611.5,611.73,0
2026-02-10 16:02:00-05:00,611.64,611.71,611.49,611.49,0
2026-02-10 16:03:00-05:00,611.79,611.8,611.65,611.69,0
2026-02-10 16:04:00-05:00,611.86,611.89,611.47,611.815,0
2026-02-10 16:05:00-05:00,611.782,611.94,611.76,611.86,0
