date,close,high,low,open,volume
2024-08-07 20:00:00-04:00,444.4667663574219,445.37935104842387,433.6345683136623,437.5131289308338,47890100
2024-08-08 20:00:00-04:00,446.78790283203125,448.4246278308147,442.0264852411968,443.1474028666421,33574000
2024-08-11 20:00:00-04:00,447.7501220703125,450.7160675662323,444.94286325571886,447.7600513399567,27795000
2024-08-12 20:00:00-04:00,458.8600158691406,459.127863960262,452.01551026850075,452.15439894866176,40084500
2024-08-13 20:00:00-04:00,459.00885009765625,461.3696852946636,454.71365393980193,459.7825763186971,34733700
2024-08-14 20:00:00-04:00,470.6048583984375,471.0016356542181,464.6134219380081,464.9903709262572,38280600
2024-08-15 20:00:00-04:00,471.2099304199219,472.57883766047564,467.8571066619658,468.8193073837925,38383600
2024-08-18 20:00:00-04:00,477.3997802734375,477.43946708331714,469.56331542743186,471.34885860602145,23737700
2024-08-19 20:00:00-04:00,476.3978576660156,479.0562983925834,474.70158733792226,476.48713027188967,29209300
2024-08-20 20:00:00-04:00,478.6198425292969,480.4747995624965,475.46542264592534,477.1814909972868,25658800
2024-08-21 20:00:00-04:00,471.0314025878906,481.63543918665164,469.99975748455006,480.94105627106063,37739600
2024-08-22 20:00:00-04:00,476.13995361328125,478.8579094947316,471.45790952519746,475.3860556663014,36061500
2024-08-25 20:00:00-04:00,471.5174255371094,476.51690353621575,469.4343071814681,475.5943896395711,27452600
2024-08-26 20:00:00-04:00,472.9259948730469,473.9972963951467,467.9165878659102,469.88067597394826,27510000
2024-08-27 20:00:00-04:00,467.55950927734375,473.18389538693333,464.1273423400533,472.45978526636225,37372400
2024-08-28 20:00:00-04:00,466.8750915527344,474.0866174099052,465.59545688476163,469.47401742424904,41081500
2024-08-29 20:00:00-04:00,472.4399719238281,473.0649105007143,466.7263126612224,471.21988258054085,33466500
2024-09-02 20:00:00-04:00,458.0962219238281,469.5235696895021,455.71552825666635,469.39464054986547,44985200
2024-09-03 20:00:00-04:00,456.9058532714844,460.7149994098257,454.0490390759713,454.9814822083975,32505100
2024-09-04 20:00:00-04:00,457.33245849609375,461.6176953020326,454.25738174267235,455.2790975704819,34452400
2024-09-05 20:00:00-04:00,445.08172607421875,457.5109610784589,444.5857469754508,456.62810375201417,50624400
2024-09-08 20:00:00-04:00,450.8052978515625,451.7972560136181,446.2026277211483,449.41656247911686,32981200
2024-09-09 20:00:00-04:00,454.9715576171875,455.4774659929205,448.593273572777,452.5710054219236,29680300
2024-09-10 20:00:00-04:00,464.8514404296875,465.59540906942743,447.65088911155976,456.21149310304634,57843000
2024-09-11 20:00:00-04:00,469.4144592285156,470.2278722154321,463.0956903567234,464.8812030025853,40067800
2024-09-12 20:00:00-04:00,471.5174255371094,472.69785826290064,468.4522782122762,468.6804395051492,29111800
2024-09-15 20:00:00-04:00,469.434326171875,470.0493354611843,466.11129015562886,469.38474036680077,22585600
2024-09-16 20:00:00-04:00,469.68231201171875,473.75927624673307,467.18258806697463,472.4598133335985,30084400
2024-09-17 20:00:00-04:00,467.6488037109375,474.97935949819004,467.0436934318543,470.8825973200617,39909200
2024-09-18 20:00:00-04:00,479.47296142578125,482.3199072470579,476.6260458766703,478.72899268205543,52782500
2024-09-19 20:00:00-04:00,478.5603332519531,479.8002810455393,474.45361162895745,478.6099190548314,34577700
2024-09-22 20:00:00-04:00,479.828857421875,480.9215509099298,478.39842782200384,479.739459361221,24843000
2024-09-23 20:00:00-04:00,482.14337158203125,483.09698124372767,476.97795812602965,481.23941740642243,25952600
2024-09-24 20:00:00-04:00,482.59039306640625,484.5472981940412,481.33875954186374,481.5175556697399,26549900
2024-09-25 20:00:00-04:00,486.21612548828125,490.41801640583714,482.5705094037965,490.0901931881352,32020200
2024-09-26 20:00:00-04:00,483.51422119140625,487.3783761028853,482.3321295557156,487.2392922329425,22851100
2024-09-29 20:00:00-04:00,484.825439453125,485.1631755800261,479.70968143362984,482.55065431475936,30281100
2024-09-30 20:00:00-04:00,478.07061767578125,484.7558891089586,474.22634938914285,484.45789556530616,42735400
2024-10-01 20:00:00-04:00,478.74609375,480.6632561757568,474.5442031287082,477.166637111899,23744000
2024-10-02 20:00:00-04:00,478.38848876953125,481.3288028328077,475.80576695198806,476.55078111196957,25337200
2024-10-03 20:00:00-04:00,484.0804138183594,484.63668863947703,479.1831946220503,484.2095544580303,30686600
2024-10-06 20:00:00-04:00,478.89508056640625,483.3353659172032,477.6732465009889,482.16321764841706,24975100
2024-10-07 20:00:00-04:00,486.0472106933594,486.7326261243506,480.633459488425,481.43807233094464,28272000
2024-10-08 20:00:00-04:00,489.8716125488281,490.447773778929,484.7061994960775,485.74920714012944,24995000
2024-10-09 20:00:00-04:00,489.3153381347656,491.18284505079606,486.275682942402,487.58691507255554,25750400
2024-10-10 20:00:00-04:00,490.0802307128906,491.10341258908966,486.9114650593824,487.47765277868115,20644500
2024-10-13 20:00:00-04:00,494.1927185058594,495.5138635907322,491.96761928304056,492.47420829002317,26060100
2024-10-14 20:00:00-04:00,487.5869445800781,495.1860830208678,485.43135691832794,494.5205236931824,34784500
2024-10-15 20:00:00-04:00,487.6465148925781,488.4213283685863,484.32872229968694,487.91470906379936,22996800
2024-10-16 20:00:00-04:00,487.9842529296875,493.18940859356604,487.92465422473487,493.1397531110063,27210700
2024-10-17 20:00:00-04:00,491.1828308105469,492.2755242206624,490.02059547553733,490.7755527979265,25335000
2024-10-20 20:00:00-04:00,492.1265563964844,492.93116924698734,488.0438631229109,489.97096880094847,30336500
2024-10-21 20:00:00-04:00,492.6629333496094,494.1430486957189,488.6994678951957,489.4544252444945,26685800
2024-10-22 20:00:00-04:00,485.1134948730469,490.96435423225506,481.82550131944987,490.30873810325465,39346600
2024-10-23 20:00:00-04:00,489.04718017578125,489.7226524208326,486.186320885323,488.83855437960295,22024900
2024-10-24 20:00:00-04:00,492.0272216796875,496.95424013060915,491.1431236657781,491.8484255582351,38762100
2024-10-27 20:00:00-04:00,492.1066589355469,495.2059128554716,491.8086654104397,495.14631415045017,20477800
2024-10-28 20:00:00-04:00,496.8350524902344,498.01714406315233,490.5670023757053,492.4245661860894,28014100
2024-10-29 20:00:00-04:00,493.0801696777344,497.023779122654,492.5934368006454,496.0701694991744,29756000
2024-10-30 20:00:00-04:00,480.6334533691406,489.1564016466418,480.5341120892308,489.1067461640381,41245200
2024-10-31 20:00:00-04:00,484.1896667480469,487.48760340370893,481.9745106923199,482.27250423331776,33655800
2024-11-03 19:00:00-05:00,482.7791442871094,486.1267365717047,481.0308345990123,483.5837571970392,23291600
2024-11-04 19:00:00-05:00,488.9378662109375,489.60342550753097,484.2790420788911,484.36844013699425,24353600
2024-11-05 19:00:00-05:00,502.218994140625,503.04349344647574,496.27876735997705,497.2323769880433,43082200
2024-11-06 19:00:00-05:00,510.1260986328125,510.9108857223567,504.9606850609376,505.02028377146155,32853100
2024-11-07 19:00:00-05:00,510.72210693359375,511.49689011058246,509.0035664255928,509.62938315247885,22924500
2024-11-10 19:00:00-05:00,510.42413330078125,512.1525564693067,507.52353146911975,511.94393067574356,24167500
2024-11-11 19:00:00-05:00,509.5002746582031,511.23864109156665,506.4407630739534,510.3546036695217,25835300
2024-11-12 19:00:00-05:00,508.84466552734375,511.5564976376752,506.55996758838785,508.993692609422,24567400
2024-11-13 19:00:00-05:00,505.3083190917969,509.38103874758787,504.39442175455974,508.50691430007294,28679500
2024-11-14 19:00:00-05:00,493.2689208984375,499.9839613152921,491.2027312973252,499.5965697117736,51461100
2024-11-17 19:00:00-05:00,496.6959533691406,498.80188548578275,493.4278464758973,494.8185334852246,27080800
2024-11-18 19:00:00-05:00,500.11309814453125,500.5998613443361,493.7755061565385,494.1132725868944,24523000
2024-11-19 19:00:00-05:00,499.82501220703125,500.1329489468476,493.2589387640311,499.8150689848753,29565500
2024-11-20 19:00:00-05:00,501.6230163574219,503.58983435705557,494.2523295261495,502.8746195440877,34526700
2024-11-21 19:00:00-05:00,502.4276428222656,503.16271378627715,499.4376428502107,501.0667550906421,23826600
2024-11-24 19:00:00-05:00,503.2222900390625,508.0499975204078,500.9077927392111,506.51028341338935,26375200
2024-11-25 19:00:00-05:00,505.9241943359375,506.7486936182551,503.8580351483162,504.7023602461584,26557100
2024-11-26 19:00:00-05:00,501.94085693359375,504.8613148407309,498.5932648539435,504.79180322557323,24957400
2024-11-28 19:00:00-05:00,506.3513488769531,506.9473662694866,501.9508058356558,502.56667935921564,15334000
2024-12-01 19:00:00-05:00,511.8644104003906,512.8279935185523,507.2254728102631,507.61289470197977,25147200
2024-12-02 19:00:00-05:00,513.433837890625,513.7120055497551,509.9571059278618,510.5332670579214,18597900
2024-12-03 19:00:00-05:00,519.781494140625,520.0397754194261,516.145791050347,516.8610361785198,26086200
2024-12-04 19:00:00-05:00,518.341064453125,520.5562202670988,517.9536425774054,519.8310926249068,18169600
2024-12-05 19:00:00-05:00,522.9801025390625,523.2184973917406,518.8775526658897,519.0066933159925,23762600
2024-12-08 19:00:00-05:00,518.9073486328125,522.8509279284456,517.7550260804971,522.05625826133,20674400
2024-12-09 19:00:00-05:00,517.13916015625,521.8874130414447,515.708730482615,520.1391033704008,24350000
2024-12-10 19:00:00-05:00,526.397216796875,527.0826322868602,521.1026928624702,521.5099406153433,32168600
2024-12-11 19:00:00-05:00,522.9998779296875,525.4435459095613,522.5230883255757,524.1720261260626,23577500
2024-12-12 19:00:00-05:00,527.0031127929688,529.6255162291552,523.7945443180323,526.9335708712222,28780400
2024-12-15 19:00:00-05:00,534.5923461914062,535.5658725930556,529.4567322005172,529.5362173541923,31979900
2024-12-16 19:00:00-05:00,532.238037109375,533.9068613432073,530.5791560971358,532.7943118539857,28579100
2024-12-17 19:00:00-05:00,513.03662109375,533.3109750076851,511.58636557301924,531.5924949709128,54703200
2024-12-18 19:00:00-05:00,510.75189208984375,518.2914620886642,510.4141862887627,517.7252440498319,46441800
2024-12-19 19:00:00-05:00,515.2120971679688,521.3311815251084,505.90442092203426,507.04677004827573,60530000
2024-12-22 19:00:00-05:00,520.2315673828125,520.6096547422801,513.5255874709457,516.9283129789839,29672800
2024-12-23 19:00:00-05:00,527.2858276367188,527.3753394867748,521.5449237989343,522.1817089140545,17558200
2024-12-25 19:00:00-05:00,526.9276733398438,528.5594126577853,523.6542961736733,525.6541636548213,19090500
2024-12-26 19:00:00-05:00,519.9231567382812,523.7935423499296,515.2468608204825,523.3557601634299,33839600
2024-12-29 19:00:00-05:00,513.0082397460938,516.7393174088666,509.2473146765622,512.9087686326234,34584000
2024-12-30 19:00:00-05:00,508.6502990722656,515.0478150719294,507.6851925636333,514.2917011100618,29117000
2025-01-01 19:00:00-05:00,507.6553955078125,514.0330543562292,503.1581839494331,511.70483525262233,36389800
2025-01-02 19:00:00-05:00,515.9632568359375,517.0278648918753,509.9437973453937,510.7596061768049,29059500
2025-01-05 19:00:00-05:00,521.8931884765625,525.2561381071918,519.3959047599175,521.3758536522039,36109700
2025-01-06 19:00:00-05:00,512.5803833007812,523.335833378113,510.6900071781392,522.9378882230591,36690300
2025-01-07 19:00:00-05:00,512.6699829101562,514.3116206247583,507.99368681971373,512.4809392152073,30777800
2025-01-09 19:00:00-05:00,504.6307067871094,508.9985389290603,501.3772182340775,508.89906782286687,40532500
2025-01-12 19:00:00-05:00,503.0089416503906,503.4666119884404,497.17852578677275,498.6709567862965,31694200
2025-01-13 19:00:00-05:00,502.5313415527344,507.58572476161,499.0589618879038,506.1728767537031,33737200
2025-01-14 19:00:00-05:00,514.0927124023438,515.236872995838,508.87913311499364,510.44124844999436,34957600
2025-01-15 19:00:00-05:00,510.490966796875,516.4407717185975,510.36161793099694,516.3611584025571,28229000
2025-01-16 19:00:00-05:00,519.1072998046875,521.4255596709942,510.5208417683664,520.2116841905068,51837900
2025-01-20 19:00:00-05:00,522.1517944335938,523.3158734926727,517.4357226652137,521.8334018984197,23628000
2025-01-21 19:00:00-05:00,528.8280029296875,531.1263442087582,526.5893564607029,526.8977897673428,33593000
2025-01-22 19:00:00-05:00,529.9523315429688,530.0717211689421,525.7834717090722,526.3704605822451,23096600
2025-01-23 19:00:00-05:00,526.9574584960938,531.0964401539385,525.4849461020708,530.3303669169458,19878300
2025-01-26 19:00:00-05:00,511.61529541015625,515.3761897844846,507.5757544156117,508.4214713506537,60771700
2025-01-27 19:00:00-05:00,519.1769409179688,520.3609385993179,509.1975535777298,512.6201673808628,33194200
2025-01-28 19:00:00-05:00,518.2019653320312,519.9530942793344,514.2918029729001,519.8237453870555,26649000
2025-01-29 19:00:00-05:00,520.4107055664062,523.4453032843132,515.5951619544196,521.0674092489711,27431300
2025-01-30 19:00:00-05:00,519.6544799804688,528.8379462917052,518.5600549193936,524.2611216563674,38755200
2025-02-02 19:00:00-05:00,515.4955444335938,518.2217083708772,508.47117241208633,510.8789438178903,40580800
2025-02-03 19:00:00-05:00,521.823486328125,522.4602714517823,515.614983190396,516.0129890744747,26046800
2025-02-04 19:00:00-05:00,524.1914672851562,524.3506939252882,517.9929235736566,519.1868804659659,21134100
2025-02-05 19:00:00-05:00,526.9276733398438,527.136635565115,523.0871650426626,524.6989858456699,19434500
2025-02-06 19:00:00-05:00,520.2813110351562,529.4149811581992,519.5550140724782,527.4649102497111,29605500
2025-02-09 19:00:00-05:00,526.579345703125,527.68372994529,524.0919609808617,524.5595601596075,20852800
2025-02-10 19:00:00-05:00,525.3257446289062,527.2459985319832,523.1766707420592,523.306019618235,19325500
2025-02-11 19:00:00-05:00,525.6341552734375,526.5196788561027,519.3162220342847,519.6644316230244,25009400
2025-02-12 19:00:00-05:00,533.19580078125,533.5141325782865,526.5196384823547,527.3056301742746,28714800
2025-02-13 19:00:00-05:00,535.4345703125,536.1210910668774,532.9670428633523,533.3053539754828,17862600
2025-02-17 19:00:00-05:00,536.6483154296875,537.2751412860282,533.3351017214825,537.0064842826905,20565000
2025-02-18 19:00:00-05:00,536.797607421875,538.0810762342214,533.7530505774469,535.8523889660353,19666900
2025-02-19 19:00:00-05:00,534.5191040039062,536.3796630770588,529.7732148425396,536.0115349648631,26550800
2025-02-20 19:00:00-05:00,523.4253540039062,535.6831930883143,523.0572259266131,535.6632745780284,47093800
2025-02-23 19:00:00-05:00,517.2467041015625,526.400292568826,516.908453766449,525.2162949415896,39268400
2025-02-24 19:00:00-05:00,510.72979736328125,516.6995213959628,506.86937096397327,516.6199080719186,48940000
2025-02-25 19:00:00-05:00,511.9635314941406,517.0377726397771,508.7896257822196,512.928668459214,34457600
2025-02-26 19:00:00-05:00,497.7456359863281,516.4507897553704,497.5267448876785,515.5155305487389,52448000
2025-02-27 19:00:00-05:00,505.6057434082031,506.21265072070776,494.4224407770984,497.60630544462947,47654000
2025-03-02 19:00:00-05:00,494.5418701171875,510.4511747502602,491.08937854664106,508.93885561166286,44587200
2025-03-03 19:00:00-05:00,493.0494384765625,501.19811409825184,485.2788502299198,491.68635636601033,67875400
2025-03-04 19:00:00-05:00,499.47686767578125,501.08868829896096,488.7811121667995,493.6961873600139,46323700
2025-03-05 19:00:00-05:00,485.736572265625,496.06416964846954,483.7466641946697,491.1988602040493,57574300
2025-03-06 19:00:00-05:00,489.3084411621094,490.7909129209113,478.1052492912749,484.7017992368597,54714700
2025-03-09 20:00:00-04:00,470.3446044921875,481.527877477655,466.29513451841564,481.0105123404904,76668000
2025-03-10 20:00:00-04:00,469.22027587890625,476.3938851576426,464.65344101869744,469.96649132070996,68760800
2025-03-11 20:00:00-04:00,474.5134582519531,478.6325518771569,469.4093395543602,476.74214541675576,46971100
2025-03-12 20:00:00-04:00,465.97674560546875,473.876682674001,464.07637985083835,473.84683526899994,46563300
2025-03-13 20:00:00-04:00,477.2396545410156,478.135107096926,470.7326466711819,471.3395844196507,43563000
2025-03-16 20:00:00-04:00,480.33392333984375,483.3884393542646,475.3890008308422,477.1898651106022,41744400
2025-03-17 20:00:00-04:00,472.1454772949219,477.1898709733085,470.0262204273719,476.9908983924578,39072300
2025-03-18 20:00:00-04:00,478.4634704589844,482.88103853215034,472.47382761048715,474.40404090778907,40430300
